公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"CN212883845U","CN202021412586.X","一种生物芯片样本表面游离蛋白的清洗装置","20200717","20210406","20210406","B08B  3/08 | B08B  3/10 | B08B 13/00 | G01N  1/34","B08B","","","6","广州博翀生物科技有限公司","广州博翀生物科技有限公司","毕利军 | 杨超 | 杨思贤 | 叶美婷 | 蔡金秀 | 杨璐","毕利军","0","0","0","0","0","0","有效","0","18",
"CN212883844U","CN202021412172.7","一种生物芯片样本的杂交与清洗装置","20200717","20210406","20210406","B08B  3/08 | B01L  3/00 | B08B 13/00","B08B","","","4","广州博翀生物科技有限公司","广州博翀生物科技有限公司","毕利军 | 杨超 | 杨思贤 | 叶美婷 | 蔡金秀 | 杨璐","毕利军","0","0","0","0","0","0","有效","0","13",
"CN212904944U","CN202021351366.0","一种全自动生物芯片分析仪","20200710","20210406","20210406","G01N 35/00","G01N","","","3","周龙飞","周龙飞","周龙飞","周龙飞","0","0","0","0","0","0","有效","0","58",
"CN212894747U","CN202020909247.6","一种生物试剂与生物芯片反应时所需的加热装置","20200526","20210406","20210406","C12M  1/38","C12M","","","5","朱晓真","朱晓真","朱晓真","朱晓真","0","0","0","0","0","0","有效","0","27",
"CN212845426U","CN202021525582.2","一种全自动生物芯片分析仪","20200729","20210330","20210330","G01N 35/00 | G01N 35/10","G01N","","","10","周龙飞","周龙飞","周龙飞","周龙飞","0","0","0","0","0","0","有效","0","13",
"CN212819970U","CN202021401428.4","微阵列生物芯片成像仪","20200714","20210330","20210330","B01L  3/00 | G01J  3/28 | G01J  3/44 | G01N 21/64","B01L","","","10","昆明寰基生物芯片产业有限公司","昆明寰基生物芯片产业有限公司","马明星 | 张磊 | 魏其林","马明星","0","0","0","0","0","0","有效","0","21",
"CN212826182U","CN202020942307.4","一种可对承载范围调节的生物芯片玻璃加工用承载架","20200529","20210330","20210330","B28D  7/00 | B28D  7/04","B28D","","","6","洛阳古洛玻璃有限公司","洛阳古洛玻璃有限公司","桂园 | 田春雷 | 康艳华","桂园","0","0","0","0","0","0","有效","0","21",
"CN212727682U","CN202021765791.4","一种便于清洁的生物芯片检测仪的外用机壳","20200821","20210316","20210316","H05K  5/02 | B08B  1/04 | F16F 15/067 | F16F 15/08 | H05K  7/20","H05K","","","3","南京裕隆生物医学发展有限公司","南京裕隆生物医学发展有限公司","穆海东 | 汪宁梅 | 李盛","穆海东","0","0","0","0","0","0","有效","0","25",
"CN212703360U","CN202020942308.9","一种生物芯片用玻璃基片表面光滑性处理装置","20200529","20210316","20210316","B08B  3/10 | B08B  3/08 | B08B 13/00","B08B","","","6","洛阳古洛玻璃有限公司","洛阳古洛玻璃有限公司","桂园 | 田春雷 | 康艳华","桂园","0","0","0","0","0","0","有效","0","25",
"CN212688092U","CN202021422955.3","一种可动仿生微流控生物芯片装置","20200717","20210312","20210312","C12M  3/00 | B01L  3/00","C12M","","","8","深圳技术大学","深圳技术大学","王宁 | 李娜娜 | 仇明侠 | 韩雨来 | 王萌 | 何铁峰 | 张思伟","王宁","0","0","0","0","0","0","有效","0","9",
"CN112491856A","CN202011309518.5","一种安全可移动数字微流控生物芯片网络系统及控制方法","20201120","20210312",,"H04L 29/06 | H04L  9/32 | H04W 12/02 | H04W 12/06 | H04W 12/08","H04L","","","10","福州大学","福州大学","刘西蒙 | 柳煌达 | 董晨 | 刘灵清 | 陈震亦 | 连思璜 | 许熠 | 邹剑","刘西蒙","0","0","0","0","0","0","公开","0","12",
"CN212620831U","CN202021776854.6","一种生物芯片检测仪用可调式防护基座","20200824","20210226","20210226","G01D 11/30","G01D","","","6","南京裕隆生物医学发展有限公司","南京裕隆生物医学发展有限公司","穆海东 | 汪宁梅 | 李盛","穆海东","0","0","0","0","0","0","有效","0","19",
"CN212549640U","CN202021163240.0","生物芯片固定安装结构","20200620","20210219","20210219","B01L  9/00","B01L","","","8","非因生物科技（山东）有限公司","非因生物科技山东有限公司","张勇","张勇","0","0","0","0","0","0","有效","0","10",
"CN212514603U","CN202021071228.7","一种对优生优育指标进行检测的生物芯片","20200611","20210209","20210209","G01N 33/50","G01N","","","5","倪同春","倪同春","倪同春","倪同春","0","0","0","0","0","0","有效","0","23",
"CN112298769A","CN202010975073.8","一种生物芯片防损坏运输装置","20200916","20210202",,"B65D 25/10 | B65D 25/02 | B65D 81/02","B65D","B65D25/02 | B65D25/10 | B65D81/02","B65D25","7","运素软件开发（温州）有限公司","运素软件开发温州有限公司","颜紫涵","颜紫涵","0","0","0","0","0","0","撤回","0","26",
"CN112255424A","CN202011027398.X","一种用于生物芯片的全自动点样装置及其使用方法","20200926","20210122",,"G01N 35/10 | G01N 35/00","G01N","G01N35/00029 | G01N35/1011 | G01N2035/00158","G01N35","10","郑州佐爵生物科技有限公司","郑州佐爵生物科技有限公司","王利利 | 鄂光照","王利利","0","0","0","0","0","0","公开","0","21",
"CN212291044U","CN202020967904.2","新型生物芯片盒","20200601","20210105","20210105","B65D 25/52 | B65D 85/30 | B65D 85/86","B65D","","","8","广西师范大学","广西师范大学","杨栋林 | 马姜明 | 廖文雪 | 尚常花","杨栋林","0","0","0","0","0","0","有效","0","18",
"CN112183011A","CN202011039569.0","一种“5连接”结构的电极共用引脚约束数字微流控生物芯片在线测试方法","20200928","20210105",,"G06F 30/39 | G06F 30/27 | G06F111/04 | G06N  3/00 | G06N  3/12 | G06Q 10/04","G06F","G06N3/006 | G06N3/126 | G06Q10/047 | G06F30/27 | G06F30/39 | G06F2111/04","G06N3","7","桂林电子科技大学","桂林电子科技大学","黄喜军 | 许川佩 | 张龙 | 李翔 | 胡聪","黄喜军","0","0","0","0","0","0","公开","0","26",
"CN112173303A","CN202011031087.0","一种用于不同规格的生物芯片试剂盒的压板装置","20200927","20210105",,"B65B 59/00 | B65B  7/16","B65B","B65B7/16 | B65B59/003","B65B7","10","郑州佐爵生物科技有限公司","郑州佐爵生物科技有限公司","宋文海 | 刘通","宋文海","0","0","0","0","0","0","公开","0","36",
"CN112159751A","CN202011027397.5","一种生物芯片上下单元片的自动化分离装置","20200926","20210101",,"C12M  1/00 | G01N 33/68","C12M","B01J19/0046 | B01J2219/00277 | G01N33/68","B01J19","10","郑州佐爵生物科技有限公司","郑州佐爵生物科技有限公司","于威 | 陈美珠","于威","0","0","0","0","0","0","公开","0","34",
"CN112075916A","CN202010962452.3","一种生物芯片","20200914","20201215","20210810","A61B  1/273 | A61B  1/00 | A61B  1/04 | A61B 10/04 | A61B 10/06 | A61M 31/00","A61B","A61B1/00071 | A61B1/00158 | A61B1/041 | A61B1/273 | A61B10/04 | A61B10/06 | A61M31/00","A61B1","6","广州大麦生物科技有限公司","广州大麦生物科技有限公司","张丽贤","张丽贤","0","0","0","0","0","0","有效","0","83",
"CN212069736U","CN202020443214.7","一种生物芯片清洗干燥装置","20200331","20201204","20201204","B08B  3/10 | B08B 13/00 | F26B  5/08","B08B","","","12","上海邦先医疗科技有限公司","上海邦先医疗科技有限公司","颜菁 | 张静","颜菁","0","0","0","0","0","0","有效","0","9",
"CN112033932A","CN202010931465.4","一种局域表面等离子体激元共振生物芯片、其制造方法、包含其的生物传感系统及其应用","20200907","20201204","20210907","G01N 21/41 | G01N 21/55 | G02B  6/122","G01N","G01N21/41 | G01N21/55 | G02B6/1226 | G02B6/1228","G01N21","17","科竟达生物科技有限公司","科竟达生物科技有限公司","吴兆鹏","吴兆鹏","0","0","0","0","0","0","有效","0","13",
"CN112007807A","CN202010902271.1","一种生物芯片的绝缘涂覆装置","20200901","20201201",,"B05B 16/20 | B05B 13/02 | B08B  1/02","B05B","B05B13/0228 | B08B1/02 | B05B16/20","B05B13","6","杨欢","杨欢","杨欢","杨欢","0","0","0","0","0","0","公开","0","9",
"CN111999784A","CN202010930662.4","聚合物用作生物芯片的基底的用途","20200907","20201127",,"G02B  1/04 | B01L  3/00 | G02B  6/122","G02B","B01L3/502707 | B01L2300/12 | G02B1/045 | G02B6/1226 | G02B2006/12069","B01L3","10","科竟达生物科技有限公司","科竟达生物科技有限公司","吴兆鹏","吴兆鹏","0","0","0","0","0","0","公开","0","6",
"CN111999467A","CN202010903449.4","一种用于爆炸物检测的生物芯片","20200901","20201127",,"G01N 33/22","G01N","G01N33/227","G01N33","7","杨欢","杨欢","杨欢","杨欢","0","0","0","0","0","0","公开","0","16",
"CN111979095A","CN202010902274.5","一种生物芯片杂交仪","20200901","20201124",,"C12M  1/00 | C12M  1/36 | G01N 33/543 | G01N 33/68","C12M","C12Q1/6837 | G01N33/543 | G01N33/68","C12Q1","8","吴立峰","吴立峰","吴立峰","吴立峰","0","0","0","0","0","0","公开","0","26",
"CN111983227A","CN202010846531.8","一种同时检测多种犬类疾病的液态生物芯片","20200821","20201124",,"G01N 33/569 | G01N 33/53 | G01N 33/543 | G01N 33/545 | G01N 33/58","G01N","G01N33/5308 | G01N33/54313 | G01N33/545 | G01N33/56983 | G01N33/585 | G01N2333/015 | G01N2333/075 | G01N2333/13 | G01N2333/165 | G01N2333/4353","G01N33","8","苏州阿科索生物科技有限公司","苏州阿科索生物科技有限公司","观文娜 | 谢尚晋 | 欧荣华 | 孙琳 | 张凤艳","观文娜","0","0","0","0","0","0","公开","0","13",
"CN111965151A","CN202010758922.4","一种石墨烯氧化物生物芯片及其制备方法与应用","20200731","20201120",,"G01N 21/64 | G01N 33/53","G01N","G01N21/6486 | G01N33/5308","G01N21","9","江苏大学","江苏大学","高力 | 相文文 | 夏妮 | 时海霞 | 廖江华","高力","0","0","0","0","0","0","公开","0","12",
"CN111921574A","CN202010766936.0","一种真空光感键合微流控生物芯片的封装方法","20200803","20201113",,"B01L  3/00","B01L","B01L3/502707","B01L3","7","杭州欧光芯科技有限公司","杭州欧光芯科技有限公司","张琬皎 | 龙眈","张琬皎","0","0","0","0","0","0","公开","0","32",
"CN111889154A","CN202010784687.8","基于三维等离激元超构材料的高通量多靶标微流生物芯片","20200806","20201106",,"B01L  3/00 | G01N 33/68","B01L","B01L3/5027 | B01L3/502707 | B01L3/50273 | B01L2200/027 | B01L2200/10 | B01L2300/0627 | G01N33/68","B01L3","8","厦门大学","厦门大学","李法君 | 朱锦锋 | 谢奕浓 | 申家情 | 刘雪莹 | 熊健凯","李法君","5","0","1","4","0","0","公开","0","46",
"CN211839281U","CN202020236422.X","一种用于批量清洁生物芯片的清洗器","20200302","20201103","20201103","B08B  3/04 | B08B 13/00","B08B","","","7","湖南玖康生物科技有限公司","湖南玖康生物科技有限公司","郭阔 | 李义红 | 黄坚","郭阔","0","0","0","0","0","0","有效","0","20",
"CN211845405U","CN202020236023.3","一种放置生物芯片的存储盒","20200302","20201103","20201103","B65D 25/02 | B65D 25/10 | B65D 25/52 | B65D 85/90","B65D","","","7","湖南玖康生物科技有限公司","湖南玖康生物科技有限公司","郭阔 | 李义红 | 黄坚","郭阔","0","0","0","0","0","0","有效","0","17",
"CN211839280U","CN202020235998.4","一种生物芯片批量清洗装置","20200302","20201103","20201103","B08B  3/04 | B08B 13/00","B08B","","","8","湖南玖康生物科技有限公司","湖南玖康生物科技有限公司","郭阔 | 李义红 | 黄坚","郭阔","0","0","0","0","0","0","有效","0","13",
"CN211800906U","CN202020102244.1","一种生物芯片试剂盒的胶垫定位工装","20200117","20201030","20201030","B01L  3/00","B01L","","","7","上海萨迦生物科技有限公司","上海萨迦生物科技有限公司","任海飞 | 许颖原","任海飞","0","0","0","0","0","0","有效","0","17",
"CN211741305U","CN201920558550.3","一种悬浮式液态生物芯片检测系统","20190423","20201023","20201023","G01N 33/58 | G01N 21/64 | G01N 35/00","G01N","","","7","杭州深度生物科技有限公司","浙江东方基因生物制品股份有限公司","方剑秋 | 钟春梅","方剑秋","0","0","0","0","0","0","有效","0","27",
"CN211677799U","CN202020101765.5","一种生物芯片的密封装置","20200117","20201016","20201016","B01L  3/00","B01L","","","5","臻准生物科技（上海）有限公司","臻准生物科技上海有限公司","殷敏 | 郭枫 | 李睿文 | 宋亮亮","殷敏","0","0","0","0","0","0","有效","0","10",
"CN111744566A","CN202010621205.7","一种生物芯片、其制备方法、其应用及试剂盒","20200630","20201009",,"B01L  3/00 | G01N 21/64 | G01N 33/543 | G01N 33/569 | G01N 33/574","B01L","B01L3/502707 | G01N21/6428 | G01N33/54346 | G01N33/56983 | G01N33/57484","B01L3","10","吉林大学","吉林大学","董彪 | 胡松涛 | 李春霞 | 徐琳 | 王林 | 孙娇 | 宋宏伟","董彪","0","0","0","0","0","0","公开","0","12",
"CN211603711U","CN202020688775.3","一种基于生物芯片的细胞光学检测装置","20200429","20200929","20200929","G02B 21/34 | G01N 15/10 | G01N 21/84 | G02B 21/24","G02B","","","7","武汉铢寸科技有限公司","武汉铢寸科技有限公司","程雍 | 罗华","程雍","0","0","0","0","0","0","有效","0","22",
"CN211587747U","CN202020059430.1","一种生物芯片洗干仪","20200110","20200929","20200929","B08B  3/10 | B08B 13/00 | F26B 23/00","B08B","","","8","北京安博迪恩生物科技有限公司","北京安博迪恩生物科技有限公司","车万里 | 朱瑞杰 | 郑统宁","车万里","0","0","0","0","0","0","有效","0","19",
"CN211603019U","CN201921929153.9","一种电化学生物芯片生化反应池","20191111","20200929","20200929","G01N 27/26","G01N","","","6","上海金彩翅塑胶有限公司","上海金彩翅塑胶有限公司","吴挺","吴挺","0","0","0","0","0","0","有效","0","27",
"CN211553851U","CN202020205525.X","一种电化学生物芯片生化反应池","20200225","20200922","20200922","G01N 27/327 | G01N 27/28 | G01N 35/00","G01N","","","8","张银冰","张银冰","张银冰","张银冰","0","0","0","0","0","0","有效","0","27",
"CN211505562U","CN201922206873.9","一种用于检测毒素的生物芯片","20191210","20200915","20200915","G01N 33/558","G01N","","","8","四川省轻工业研究设计院","四川省轻工业研究设计院","邓莉 | 罗丹 | 王立博 | 王毅 | 张永辉 | 孙婉玲 | 周欣睿 | 常薇 | 成晓情 | 李玉宝","邓莉","0","0","0","0","0","0","有效","0","7",
"CN111632637A","CN202010503054.5","一种生物芯片检测装置","20200605","20200908",,"B01L  9/00 | G01N 21/64","B01L","B01L9/527 | B01L2200/023 | B01L2200/12 | G01N21/64","B01L9","10","曹秀林","曹秀林","曹秀林","曹秀林","0","0","0","0","0","0","公开","0","16",
"CN111638104A","CN202010502408.4","一种生物芯片扫描仪的荧光校准片","20200605","20200908",,"G01N  1/28 | G01N 21/64","G01N","G01N1/28 | G01N21/64 | G01N2001/2893","G01N1","10","上海萨迦生物科技有限公司","上海萨迦生物科技有限公司","王志慧 | 张旭 | 许颖原","王志慧","0","0","0","0","0","0","公开","0","14",
"CN211453642U","CN201922056994.X","一种内分泌检测用生物芯片盒","20191125","20200908","20200908","G01N 33/48","G01N","","","4","黄灵","黄灵","黄灵 | 吴利 | 孔维莹","黄灵","0","0","0","0","0","0","有效","0","26",
"CN211412062U","CN201922214388.6","一种用于食品安全检测的组合式生物芯片","20191210","20200904","20200904","B01L  3/00 | G01N 33/543","B01L","","","10","四川省轻工业研究设计院","四川省轻工业研究设计院","罗丹 | 王毅 | 邓莉 | 王立博 | 张永辉 | 孙婉玲 | 罗静 | 陆其聪 | 何彪 | 包琴","罗丹","0","0","0","0","0","0","有效","0","16",
"CN111624343A","CN201910143783.1","一种用于肝炎诊断的生物芯片及其制备方法","20190227","20200904",,"G01N 33/68 | G01N 33/576","G01N","G01N33/576 | G01N33/6893","G01N33","7","常州碳维纳米科技有限公司","常州碳维纳米科技有限公司","董国材 | 刘玉菲 | 张金龙","董国材","0","0","0","0","0","0","公开","0","7",
"CN211402140U","CN201921602416.5","一种利用表面等离子体热效应分区加热的生物芯片","20190925","20200901","20200901","G01N 21/64 | C12M  1/34 | G01N 21/47","G01N","","","5","宁波赫柏生物科技有限公司","宁波赫柏生物科技有限公司","张海汐 | 何浩培","张海汐","0","0","0","0","0","0","有效","0","17",
"CN211385055U","CN201921602385.3","一种利用空气隔离进行温度分区控制的生物芯片系统","20190925","20200901","20200901","B01L  3/00","B01L","","","9","宁波赫柏生物科技有限公司","宁波赫柏生物科技有限公司","张海汐 | 何浩培","张海汐","0","0","0","0","0","0","有效","0","9",
"CN111551699A","CN202010398913.9","一种生物芯片检测台","20200512","20200818",,"G01N 33/48 | B01L  9/02 | B08B  3/02 | B08B  3/14","G01N","B01L9/02 | B08B3/02 | B08B3/14 | G01N33/48","B01L9","8","刘春晓","刘春晓","刘春晓","刘春晓","0","0","0","0","0","0","撤回","0","60",
"CN111518670A","CN202010386497.0","一种基于碳化硅衬底的生物芯片制备方法","20200509","20200811",,"C12M  1/00 | B01L  3/00 | C12M  1/34 | C12M  1/36 | C12M  1/38 | C12Q  1/6837","C12M","B01L3/502707 | C12Q1/6837","B01L3","5","哈尔滨鹏谦科技有限公司","哈尔滨鹏谦科技有限公司","不公告发明人","不公告发明人","0","0","0","0","0","0","公开","0","6",
"CN211206944U","CN201921189713.1","一种生物芯片阅读仪","20190725","20200807","20200807","G02B 21/26 | G02B 21/32 | G02B 21/34","G02B","","","5","郑思思","郑思思","郑思思","郑思思","0","0","0","0","0","0","有效","0","17",
